"target_id","comparator_id","outcome_id","analysis_id","rr","ci_95_lb","ci_95_ub","p","i_2","log_rr","se_log_rr","target_subjects","comparator_subjects","target_days","comparator_days","target_outcomes","comparator_outcomes","calibrated_p","calibrated_rr","calibrated_ci_95_lb","calibrated_ci_95_ub","calibrated_log_rr","calibrated_se_log_rr","database_id"
1772597,1772599,4033837,1,0.804347826086959,0.519108036826365,1.23787214695452,0.32606249504887,NA,-0.217723483844868,0.221697224019412,7652,7652,3525984,3379679,70,79,0.405867206333664,NA,NA,NA,NA,NA,"Open Claims"
1772597,1772599,434610,1,1.01754385964913,0.705320415231111,1.46854376692314,0.925935449722523,NA,0.0173917427118714,0.187088734934891,7652,7652,3519963,3383545,97,83,0.792910254328199,NA,NA,NA,NA,NA,"Open Claims"
1772597,1772599,440129,1,0.804878048780486,0.505871074695539,1.27083268513418,0.35563412526547,NA,-0.21706450523783,0.234990485979484,7652,7652,3528947,3385275,53,55,0.434297846915457,NA,NA,NA,NA,NA,"Open Claims"
1772597,1772599,4311591,1,1,0.50729627445431,1.97123466178749,1,NA,0,0.346261504629936,7652,7652,3539501,3397290,30,23,0.925907304265045,NA,NA,NA,NA,NA,"Open Claims"
1772597,1772599,432798,1,1,0.485151073878576,2.06121361745205,1,NA,0,0.369034813762138,7652,7652,3542161,3400476,20,21,0.930460689912931,NA,NA,NA,NA,NA,"Open Claims"
1772597,1772599,4172432,1,0.920000000000001,0.614925952074412,1.37334862835441,0.684169613078571,NA,-0.0833816089390496,0.204979642400631,7652,7652,3519185,3375827,86,90,0.804592025408324,NA,NA,NA,NA,NA,"Open Claims"
1772597,1772599,4308509,1,0.923076923076932,0.71979589895699,1.18276374900467,0.527539172589888,NA,-0.0800427076735264,0.126696573206386,7652,7652,3490395,3340477,155,165,0.711691008030957,NA,NA,NA,NA,NA,"Open Claims"
1772597,1772599,4193704,1,0.993939393939353,0.902221252363099,1.09497144799104,0.90205108081425,NA,-0.0060790460764231,0.0493947306409668,7652,7652,3142832,3041938,1165,1112,0.635774289896431,NA,NA,NA,NA,NA,"Open Claims"
1772597,1772599,437246,1,0.857142857142857,0.682201198813504,1.07551845655605,0.184389010125369,NA,-0.154150679827259,0.116133124332938,7652,7652,3482510,3340266,198,209,0.303837467573305,NA,NA,NA,NA,NA,"Open Claims"
1772597,1772599,4305080,1,0.955445544554442,0.784219869174773,1.16370990970439,0.650784142475586,NA,-0.0455775084963336,0.100685256328311,7652,7652,3445571,3307831,269,258,0.894466071597738,NA,NA,NA,NA,NA,"Open Claims"
1772597,1772599,439147,1,0.949367088607592,0.691296549493997,1.30259035733232,0.747837586082103,NA,-0.0519597389307145,0.161620636103879,7652,7652,3515788,3375778,96,104,0.903834141278937,NA,NA,NA,NA,NA,"Open Claims"
1772597,1772599,435511,1,0.763636363636366,0.508508657444624,1.13850195892115,0.189684436567662,NA,-0.2696635669491,0.205612544841517,7652,7652,3523428,3376091,67,79,0.251556297773444,NA,NA,NA,NA,NA,"Open Claims"
1772597,1772599,40483107,1,1.10000000000001,0.79592521236378,1.52277860131322,0.564711164091323,NA,0.0953101798043306,0.165509864011746,7652,7652,3496318,3359780,137,121,0.44590803661671,NA,NA,NA,NA,NA,"Open Claims"
1772597,1772599,4103703,1,1.03571428571428,0.614880300346522,1.74734522265247,0.895218074391382,NA,0.0350913198112694,0.266439917369755,7652,7652,3527625,3392021,58,47,0.801581124691476,NA,NA,NA,NA,NA,"Open Claims"
1772597,1772599,4168217,1,1.05555555555556,0.668316873719626,1.67033548591182,0.817026794366511,NA,0.05406722127028,0.233682189904964,7652,7652,3533328,3394958,50,48,0.71394390215541,NA,NA,NA,NA,NA,"Open Claims"
1772597,1772599,435515,1,0.930434782608704,0.714507183530697,1.21060698516201,0.591938313552589,NA,-0.0721032939013352,0.134513722281102,7652,7652,3491159,3363488,157,160,0.770850144727011,NA,NA,NA,NA,NA,"Open Claims"
1772597,1772599,436940,1,0.828571428571426,0.503265772580242,1.35390389629522,0.45634652601251,NA,-0.188052231502942,0.252461033892455,7652,7652,3533441,3391176,40,47,0.539218759710763,NA,NA,NA,NA,NA,"Open Claims"
1772597,1772599,434613,1,1.05369127516777,0.842194221894983,1.31888296649955,0.647619497243245,NA,0.0522994994028301,0.114422960926966,7652,7652,3471663,3342791,224,208,0.470084475477594,NA,NA,NA,NA,NA,"Open Claims"
1772597,1772599,4209423,1,0.899053627760225,0.765727611472934,1.05508206161509,0.193154211333729,NA,-0.106412593608661,0.0817737777413061,7652,7652,3417190,3285886,387,395,0.384568038355881,NA,NA,NA,NA,NA,"Open Claims"
